ra,dec,z
126.40986585835796,12.847506889687963,0.1690721447092769
203.5232493640233,-2.0164094691223955,0.1416424710752022
206.00929785354447,31.96100187725901,0.2225247392185051
155.19466668323966,1.2539560006791983,0.4131851563393082
268.57808811082026,32.66860225117111,0.0469919674870801
250.8692883871875,26.11487902899577,0.2289095104007209
166.5549360851138,31.279668255421925,0.2972782244233121
164.494631604415,-3.129724742926199,0.1780462890246031
228.27294528387932,41.13765098827631,0.268081771234901
204.2264425378372,4.968626639827653,0.1865762690710944
241.03455245206123,36.91858415985924,0.4124672011950682
241.94723376561464,22.310890464406373,0.4513562102310983
189.34167715901108,3.2541921053750005,0.4485944115102344
107.90997313969784,38.08352631797448,0.2791890390620985
169.2089206350288,-3.88630411965629,0.2873030227377323
171.8249577849256,42.27648000132079,0.2027440351281284
163.37802350423215,2.0682049274546555,0.0364639254502679
201.3776802494416,-9.35495193763171,0.311451910942624
108.66164567127308,40.14824595648652,0.3589478396702218
206.53685891385916,2.1708484756390383,0.2262255982316227
241.57975770820948,14.437472398823102,0.2836542061998167
183.8449957620436,-1.3182815964056556,0.2021368787267031
114.08670694046852,68.1704809602652,0.203152453504335
179.1712121477086,-3.09184628040521,0.0851481029985038
160.08892652378287,3.993526517118745,0.2812131894440079
167.80388118680617,2.504907369812892,0.3990607632715796
204.7771875189954,10.715828839884669,0.3230169754394462
166.97882518187618,-1.637453662851616,0.1598480411171035
123.66375318801994,4.952186757568778,0.1302768268318774
155.17566513924154,-7.632373945832571,0.0541522286693244
128.00353211555012,8.682048173439103,0.398107731226791
249.18370075469656,21.580493975348386,0.1752109483252362
180.7725246846193,-0.4370049748330313,0.254011927322971
122.27883414097234,11.169137834694526,0.4440434759282525
177.36763847807316,-5.928663721741138,0.2127507684736875
235.7805915599533,37.35534992974158,0.2911974770521444
187.39504965166952,2.6868302150304366,0.2168665865042021
112.33541503176652,48.90767559144548,0.0419295384069842
124.56388110373952,9.429431871569104,0.0517321884851683
225.75619890525297,0.7701016832370444,0.3971604906286154
211.6518644168221,0.9461569635179592,0.3779816190297172
198.917403469908,1.1161242886845255,0.081385405183809
250.91719413327343,24.48276461226165,0.2731647803235555
184.9535469336105,54.27885772197882,0.2996879577193131
260.6046591655553,30.38705442405855,0.185965015762063
174.9845982555479,1.6741040714427222,0.3965503692837964
227.7720582055671,9.012746642104538,0.3484958505059063
240.6462070973029,36.63868500567482,0.4096873722482317
196.36821322798596,6.301103716581937,0.3581466533521436
178.35601929004702,-7.182541625549466,0.4811365522480938
194.6880856662389,34.79430242442238,0.1039532110124117
165.82292490791735,0.6379415604960987,0.2123393276623103
228.52453808856475,51.47857707071152,0.1334920387134602
265.78356574211966,23.40635177345945,0.2077114538381053
204.29931199309888,-4.615039210415098,0.1729649474632539
141.07005776922654,71.39278892243527,0.1719297139308502
208.3580207449407,12.729152786353076,0.1835393183287817
141.30014844224996,0.0039381898770679,0.4189382488767791
229.7324781477116,4.29858733951482,0.0484926255450313
163.24515607222196,-3.291523883349977,0.070833383002333
248.6142768413849,14.374403917520771,0.1956582892365987
209.51474309610924,36.80013959374749,0.0608363764292062
154.140038618682,-3.931791269869806,0.0576128550462203
163.80605159262444,36.1680955941812,0.0817928314366829
209.9588672092061,-4.509452653037101,0.20108581240619
220.0327278846804,46.365126678913775,0.3799584314931662
256.1031537287236,32.109213894316426,0.4380390836088693
267.88146242450296,49.215011410361846,0.2740803690475926
187.6733792584793,34.25531353564679,0.2249094236239401
174.13339883418868,-1.166550400196708,0.436005549680234
200.1729656011204,-8.135442546067594,0.2781529078833226
205.34032910162392,-5.059503145200765,0.3345096560898855
229.7950491998967,30.578075857434538,0.2123086951568104
284.2869904534572,64.30120927296218,0.3566225665909918
246.69650585948563,5.680969598145683,0.4616810775331397
248.93535843420412,30.846398385260493,0.0773411472582704
176.2575166918826,32.44631226285883,0.2315758135586481
156.67633029374468,60.29364504379287,0.1703250055842787
158.58554135211352,-0.8743020105797201,0.1572627371285535
142.8714757798623,72.60181575753877,0.2957999309832966
243.3266205143227,0.1977732745710285,0.1549052828989116
273.9947646524385,32.859278871125866,0.230392002339514
148.37192791891667,39.28790895302511,0.2693088905232357
267.10970408400806,33.08680228436799,0.0626795006342019
266.84909437691266,25.876643030394582,0.3526730927551241
124.15705217844676,4.90083448094593,0.0952489889337097
137.34380098545876,44.27598775824924,0.3331297311679492
233.32585130139717,7.047104982711875,0.3388503683233759
265.5706643843708,24.39244765767301,0.2623593549850982
134.49121817910424,44.31778299495715,0.1275392295201983
187.66460435345292,56.675221275835206,0.1157265033147936
188.1977395699432,-3.8392320733644674,0.1259875447889622
117.65008587378942,55.290081532457165,0.1757061108731647
212.62755810986064,-0.1002536199535897,0.3603219957842257
191.9907645769748,-8.106949917172825,0.1759950217482008
153.8942943013243,6.893750910821072,0.2587350596694342
158.5949805858555,7.7746802716663055,0.4197850983461352
194.97564379798808,-6.240435763135406,0.0859753765018567
152.2653323372634,-4.320127416170245,0.4323716951551872
197.52307394899992,34.94333483196209,0.281160091301384
190.92927009534503,58.24128562823354,0.2283055092175433
217.29025256246905,36.43210573526471,0.1934885232529072
126.86234108036814,18.66650859155,0.2659221565462841
167.45792519322288,0.3686632076928825,0.2346898263572599
220.78119190880096,-4.720626633677053,0.2775556532496111
239.65093093867284,38.01032114976925,0.2660363969059749
276.7590416041156,50.99155926118199,0.2141405796566284
218.97376135083127,-0.257909424932684,0.2858137742049596
270.3697509742526,32.05585723053964,0.119057685221708
212.61379357086227,34.538280349166584,0.1037836584711943
217.07419182484907,7.393565426505705,0.40165908695634
213.5924995260353,41.64757387822686,0.0822161146402235
181.6912122844077,3.018134692895069,0.1605266856128207
239.56699149833344,7.590245354240899,0.2361888059636031
137.27947800152268,64.37781962531194,0.4249025041810422
163.54884295830738,-4.857807694570649,0.3641960108761619
207.09669330746755,27.096064195219327,0.0866620915561534
241.11225730460487,15.642244216904658,0.4623351959591751
159.02449680175863,10.851731103637876,0.3761993662462847
206.62885955259432,2.9427491903903897,0.233536471899506
228.8587839610109,38.26492633292008,0.2258043443759804
181.2252651709524,39.519841811990936,0.1229531001655013
165.85529252203295,43.6037879559176,0.0488732908921004
265.5971814652537,31.880049025142394,0.2364413256087166
239.24354691501853,39.197683348215335,0.3360738224004733
144.1890742958262,6.656091057495633,0.2827689213132273
151.8134172085834,44.74484079889976,0.2161973778200382
159.6622851024398,64.40821446991372,0.2828849785234061
139.30530140860228,4.099564963368271,0.3338624458534394
204.24865189030476,10.57069964855317,0.1528424525819381
156.13795643250077,0.945232596384882,0.37797887998025
195.14563388158456,58.959100106294684,0.1969310312877989
221.62234059628477,-4.185380415634366,0.3321167645890995
210.00971757655583,4.48821763083927,0.2512645188312281
181.2052707688341,2.740732737439862,0.1667382789145355
146.02583617125336,54.36596861882805,0.0488567438106216
131.1385833116248,73.94494999720797,0.1856840773718887
126.6095604198116,15.85735353456058,0.3083166265635657
227.3501106957936,38.98370888698664,0.1847653972682097
