name,id,ra,dec,z_spec_or_phot,x_mpc,y_mpc,z_mpc,note,survey,z_num,id_msa,z_spec,z_spec16,z_spec50,z_spec84,flag_zspec_qual,flag_successful_spectrum,flag_potential_local_background_issue,flag_emission_lines,flag_line_and_break,flag_break_strong_abs_features_only,flag_break_only,flag_stellar_bump_only,method_best_zfit,method_zuncert,texp_tot,masks,id_dr3,sep_dr3,X,Y,Z_coord
UNCOVER-6223,6223.0,3.611471914350792,-30.444147912141013,18.245613061214996,9294.549800667575,586.6318774167535,-5473.580964443002,filament candidate,UNCOVER,18.245613061214996,,,,,,,,,,,,,,,,,,,,9294.549800667575,586.6318774167534,-5473.580964443002
UNCOVER-6231,6231.0,3.61160779942309,-30.44413245532385,17.269712509411026,9212.616539417848,581.482539577245,-5425.327747074743,filament candidate,UNCOVER,17.269712509411026,,,,,,,,,,,,,,,,,,,,9212.616539417848,581.482539577245,-5425.327747074743
UNCOVER-6265,6265.0,3.6107706702220095,-30.44397343866372,17.758056686386308,9254.440251871403,583.9866193857811,-5449.918161824109,filament candidate,UNCOVER,17.758056686386308,,,,,,,,,,,,,,,,,,,,9254.440251871403,583.986619385781,-5449.918161824109
UNCOVER-6282,6282.0,3.6114722407514903,-30.44392084242126,18.188933787812275,9289.984681543769,586.343799929857,-5470.842924144787,filament candidate,UNCOVER,18.188933787812275,,,,,,,,,,,,,,,,,,,,9289.984681543769,586.343799929857,-5470.842924144787
UNCOVER-6286,6286.0,3.610817605045953,-30.443889763699705,18.629203286564483,9325.09840167453,588.4530579138878,-5491.510505439884,filament candidate,UNCOVER,18.629203286564483,,,,,,,,,,,,,,,,,,,,9325.09840167453,588.4530579138878,-5491.510505439884
UNCOVER-6289,6289.0,3.610731667830316,-30.443882818322077,18.75540325862081,9334.944929485386,589.0603582477399,-5497.307037700645,filament candidate,UNCOVER,18.75540325862081,,,,,,,,,,,,,,,,,,,,9334.944929485384,589.0603582477398,-5497.307037700647
UNCOVER-6290,6290.0,3.596053026775223,-30.443904815127745,18.386765535888465,9306.065785987945,584.8444243569915,-5480.216641441912,filament candidate,UNCOVER,18.386765535888465,,,,,,,,,,,,,,,,,,,,9306.065785987945,584.8444243569915,-5480.216641441912
UNCOVER-6315,6315.0,3.596172323764034,-30.44380162100028,18.278413917025944,9297.3843293859,584.3182685915432,-5475.082391217745,filament candidate,UNCOVER,18.278413917025944,,,,,,,,,,,,,,,,,,,,9297.3843293859,584.3182685915432,-5475.082391217745
UNCOVER-6355,6355.0,3.6121290420368655,-30.443697681749686,18.240754460610468,9294.193610660635,586.7164164450114,-5473.276708779888,filament candidate,UNCOVER,18.240754460610468,,,,,,,,,,,,,,,,,,,,9294.193610660637,586.7164164450114,-5473.2767087798875
UNCOVER-6367,6367.0,3.596293155633175,-30.44369595022208,16.19779379447644,9114.885905565096,572.8679795360613,-5367.590009109965,filament candidate,UNCOVER,16.19779379447644,,,,,,,,,,,,,,,,,,,,9114.885905565096,572.8679795360613,-5367.590009109965
UNCOVER-6440,6440.0,3.595777094804887,-30.44410563401217,12.177964272605266,8646.536469601455,543.3541644644048,-5091.868034765565,filament candidate,UNCOVER,12.177964272605266,,,,,,,,,,,,,,,,,,,,8646.536469601455,543.3541644644048,-5091.8680347655645
UNCOVER-6445,6445.0,3.572988092748133,-30.443426962159016,12.45074757447942,8685.112574448949,542.3103141325803,-5114.319049134993,filament candidate,UNCOVER,12.45074757447942,,,,,,,,,,,,,,,,,,,,8685.112574448949,542.3103141325803,-5114.319049134993
UNCOVER-6505,6505.0,3.5863465909330063,-30.443216638627508,16.787347795069806,9169.987977927194,574.7329456026908,-5399.876365999822,filament candidate,UNCOVER,16.787347795069806,,,,,,,,,,,,,,,,,,,,9169.987977927194,574.7329456026908,-5399.876365999822
UNCOVER-6529,6529.0,3.61189679623552,-30.44315887158725,17.141268885961182,9201.431550519,580.8231611449712,-5418.531832201541,filament candidate,UNCOVER,17.141268885961182,,,,,,,,,,,,,,,,,,,,9201.431550518999,580.8231611449713,-5418.531832201541
UNCOVER-6759,6759.0,3.59046250136511,-30.442362662410844,11.437975217777849,8536.569931426444,535.6488430907456,-5026.7303706974535,filament candidate,UNCOVER,11.437975217777849,,,,,,,,,,,,,,,,,,,,8536.569931426444,535.6488430907456,-5026.7303706974535
UNCOVER-6800,6800.0,3.60825708005962,-30.442211759295148,16.709060288613905,9162.722738287664,577.7953606046262,-5395.511211691005,filament candidate,UNCOVER,16.709060288613905,,,,,,,,,,,,,,,,,,,,9162.722738287663,577.7953606046262,-5395.511211691005
UNCOVER-6823,6823.0,3.6083954088317696,-30.442172415233493,16.923015571927778,9182.1252733317,579.0411283880422,-5406.928806691131,filament candidate,UNCOVER,16.923015571927778,,,,,,,,,,,,,,,,,,,,9182.125273331701,579.0411283880422,-5406.928806691131
UNCOVER-6906,6906.0,3.6186359877514462,-30.441893249393235,12.262694612261605,8658.537933881682,547.5765088730279,-5098.6131217291,filament candidate,UNCOVER,12.262694612261605,,,,,,,,,,,,,,,,,,,,8658.537933881682,547.5765088730279,-5098.6131217290995
UNCOVER-7000,7000.0,3.594414262699377,-30.44152760671086,11.047467652378904,8474.416145698615,532.3356402291585,-4989.986437817079,filament candidate,UNCOVER,11.047467652378904,,,,,,,,,,,,,,,,,,,,8474.416145698615,532.3356402291585,-4989.986437817079
UNCOVER-7061,7061.0,3.608326613296876,-30.44128316890546,15.81663641368167,9077.930013790236,572.4594469624503,-5345.382706313214,filament candidate,UNCOVER,15.81663641368167,,,,,,,,,,,,,,,,,,,,9077.930013790236,572.4594469624501,-5345.382706313214
UNCOVER-7116,7116.0,3.615400379516367,-30.441093774002788,10.297672766638817,8345.938214490563,527.3341257468334,-4914.363054001422,filament candidate,UNCOVER,10.297672766638817,,,,,,,,,,,,,,,,,,,,8345.938214490563,527.3341257468334,-4914.363054001422
UNCOVER-7122,7122.0,3.608421024254605,-30.44111504292434,12.645123712820489,8711.568896373774,549.3709176874601,-5129.623347327297,filament candidate,UNCOVER,12.645123712820489,,,,,,,,,,,,,,,,,,,,8711.568896373774,549.3709176874601,-5129.623347327297
UNCOVER-7123,7123.0,3.6084459258202326,-30.441071361750737,11.765199193822834,8586.413061330282,541.4820588789466,-5055.919291577326,filament candidate,UNCOVER,11.765199193822834,,,,,,,,,,,,,,,,,,,,8586.413061330282,541.4820588789466,-5055.919291577326
UNCOVER-7170,7170.0,3.626121106646208,-30.440908233068864,17.16554335544148,9203.63934748847,583.2565696424809,-5419.429694577782,filament candidate,UNCOVER,17.16554335544148,,,,,,,,,,,,,,,,,,,,9203.63934748847,583.2565696424809,-5419.429694577782
UNCOVER-7171,7171.0,3.6203557557365618,-30.440919307005533,17.529435479256527,9235.2689455112,584.3279935451889,-5438.022081669576,filament candidate,UNCOVER,17.529435479256527,,,,,,,,,,,,,,,,,,,,9235.2689455112,584.3279935451889,-5438.0220816695755
UNCOVER-7179,7179.0,3.620283026249334,-30.440857308537588,17.85180302048319,9262.47680035945,586.0376668595735,-5454.028988881637,filament candidate,UNCOVER,17.85180302048319,,,,,,,,,,,,,,,,,,,,9262.47680035945,586.0376668595735,-5454.028988881637
UNCOVER-7261,7261.0,3.6224089453469226,-30.44060014692532,17.62014285472749,9243.003550638676,585.1499215102602,-5442.51940221948,filament candidate,UNCOVER,17.62014285472749,,,,,,,,,,,,,,,,,,,,9243.003550638676,585.1499215102602,-5442.51940221948
UNCOVER-7281,7281.0,3.603718976183048,-30.440560163042207,17.286460914760795,9214.49544875495,580.3273829108279,-5425.612671324473,filament candidate,UNCOVER,17.286460914760795,,,,,,,,,,,,,,,,,,,,9214.49544875495,580.3273829108279,-5425.612671324473
UNCOVER-7301,7301.0,3.618062030778102,-30.440517112432683,11.426556962187233,8534.695833496999,539.6587455876952,-5025.408714277518,filament candidate,UNCOVER,11.426556962187233,,,,,,,,,,,,,,,,,,,,8534.695833496999,539.6587455876952,-5025.408714277518
UNCOVER-7306,7306.0,3.631354790430795,-30.44051320930224,11.09551886439816,8481.973596283544,538.3007924134271,-4994.437373086973,filament candidate,UNCOVER,11.09551886439816,,,,,,,,,,,,,,,,,,,,8481.973596283544,538.3007924134271,-4994.437373086973
UNCOVER-7334,7334.0,3.617974037633888,-30.440376428848985,14.468730744043317,8936.035264604916,565.0221261130168,-5261.695738302156,filament candidate,UNCOVER,14.468730744043317,,,,,,,,,,,,,,,,,,,,8936.035264604916,565.0221261130167,-5261.695738302156
UNCOVER-7366,7366.0,3.5842704874659845,-30.4402643715962,12.157272422048951,8644.03226110731,541.4539997501375,-5089.547991681995,filament candidate,UNCOVER,12.157272422048951,,,,,,,,,,,,,,,,,,,,8644.032261107308,541.4539997501374,-5089.547991681994
UNCOVER-7381,7381.0,3.6090395336112593,-30.44022559885753,17.54674277963838,9236.92830919777,582.6013606554781,-5438.780551536317,filament candidate,UNCOVER,17.54674277963838,,,,,,,,,,,,,,,,,,,,9236.92830919777,582.6013606554781,-5438.780551536317
UNCOVER-7391,7391.0,3.621727672403431,-30.440185876492095,18.347497161920813,9303.016747207266,588.8381366847243,-5477.76192687651,filament candidate,UNCOVER,18.347497161920813,,,,,,,,,,,,,,,,,,,,9303.016747207266,588.8381366847244,-5477.76192687651
UNCOVER-7422,7422.0,3.6174575231842505,-30.440138808385303,14.689634177036064,8960.562879503716,566.4918966318568,-5276.084930506088,filament candidate,UNCOVER,14.689634177036064,,,,,,,,,,,,,,,,,,,,8960.562879503716,566.4918966318568,-5276.084930506088
UNCOVER-7460,7460.0,3.610023116875504,-30.439943782263903,17.80351681591251,9258.638569071998,584.1302666020364,-5451.508250163984,filament candidate,UNCOVER,17.80351681591251,,,,,,,,,,,,,,,,,,,,9258.638569071998,584.1302666020365,-5451.508250163984
UNCOVER-7467,7467.0,3.62178195997209,-30.439914048353845,17.204220475511857,9207.17803227174,582.7807459141816,-5421.272032859361,filament candidate,UNCOVER,17.204220475511857,,,,,,,,,,,,,,,,,,,,9207.178032271739,582.7807459141816,-5421.272032859361
UNCOVER-7479,7479.0,3.6175497337201175,-30.43986405629646,16.893901888194424,9179.630630351408,580.356317343035,-5405.015813457082,filament candidate,UNCOVER,16.893901888194424,,,,,,,,,,,,,,,,,,,,9179.630630351407,580.356317343035,-5405.015813457082
UNCOVER-7495,7495.0,3.613264418109825,-30.43984295164974,11.19419960740255,8498.104643930741,536.6306193956312,-5003.70178667876,filament candidate,UNCOVER,11.19419960740255,,,,,,,,,,,,,,,,,,,,8498.104643930741,536.6306193956314,-5003.70178667876
UNCOVER-7506,7506.0,3.594053310109659,-30.43974985899652,17.62508290911327,9243.791743289108,580.6068835574495,-5442.628733682529,filament candidate,UNCOVER,17.62508290911327,,,,,,,,,,,,,,,,,,,,9243.791743289108,580.6068835574495,-5442.628733682529
UNCOVER-7514,7514.0,3.610381694177424,-30.439681362955834,17.92486515954605,9268.757806090533,584.8269303677174,-5457.411411534866,filament candidate,UNCOVER,17.92486515954605,,,,,,,,,,,,,,,,,,,,9268.757806090533,584.8269303677174,-5457.411411534866
UNCOVER-7535,7535.0,3.610586576602868,-30.439633532600837,18.48724412230442,9314.318760167476,587.7351102382872,-5484.228294273108,filament candidate,UNCOVER,18.48724412230442,,,,,,,,,,,,,,,,,,,,9314.318760167476,587.7351102382875,-5484.228294273108
UNCOVER-7550,7550.0,3.618455782434501,-30.43958798245228,12.902399710268776,8745.938802263514,553.0762289570621,-5149.604078668773,filament candidate,UNCOVER,12.902399710268776,,,,,,,,,,,,,,,,,,,,8745.938802263514,553.0762289570621,-5149.604078668774
UNCOVER-7600,7600.0,3.603382076861143,-30.439529959303403,11.067871658184483,8477.830359585952,533.8822913773116,-4991.647524750197,filament candidate,UNCOVER,11.067871658184483,,,,,,,,,,,,,,,,,,,,8477.830359585954,533.8822913773117,-4991.647524750198
UNCOVER-7616,7616.0,3.6109551549024927,-30.439412273369125,18.271113798315287,9297.06369526566,586.7063579662034,-5474.022417318808,filament candidate,UNCOVER,18.271113798315287,,,,,,,,,,,,,,,,,,,,9297.06369526566,586.7063579662034,-5474.022417318808
UNCOVER-7666,7666.0,3.587624592285729,-30.439259238185524,15.688313472632643,9065.56188945535,568.3910005075203,-5337.547007909972,filament candidate,UNCOVER,15.688313472632643,,,,,,,,,,,,,,,,,,,,9065.56188945535,568.3910005075203,-5337.547007909972
UNCOVER-7704,7704.0,3.581916646932889,-30.43913767014577,14.905269730202338,8984.427795452946,562.4055059227912,-5289.718833628936,filament candidate,UNCOVER,14.905269730202338,,,,,,,,,,,,,,,,,,,,8984.427795452946,562.4055059227912,-5289.7188336289355
UNCOVER-7732,7732.0,3.588837219061185,-30.439033467566848,16.245576678159594,9119.955580089334,571.995143290964,-5369.531164092904,filament candidate,UNCOVER,16.245576678159594,,,,,,,,,,,,,,,,,,,,9119.955580089334,571.995143290964,-5369.531164092904
UNCOVER-7758,7758.0,3.582546980834257,-30.439003610186678,18.003863819870446,9275.627243466904,580.7363985366579,-5461.141455283405,filament candidate,UNCOVER,18.003863819870446,,,,,,,,,,,,,,,,,,,,9275.627243466903,580.7363985366578,-5461.141455283406
UNCOVER-7759,7759.0,3.582628549192247,-30.43901743331964,16.953832551961035,9185.447716832765,575.1034896528696,-5408.050601153452,filament candidate,UNCOVER,16.953832551961035,,,,,,,,,,,,,,,,,,,,9185.447716832763,575.1034896528696,-5408.050601153453
UNCOVER-7764,7764.0,3.6057907730440073,-30.4389687111732,17.94044814078661,9270.162086416243,584.1697948559238,-5458.055244151818,filament candidate,UNCOVER,17.94044814078661,,,,,,,,,,,,,,,,,,,,9270.162086416245,584.1697948559238,-5458.055244151819
UNCOVER-7785,7785.0,3.5825364274594302,-30.438901000761128,18.59216884443272,9322.957509503907,583.6979683495416,-5488.9851724052905,filament candidate,UNCOVER,18.59216884443272,,,,,,,,,,,,,,,,,,,,9322.957509503909,583.6979683495417,-5488.985172405291
UNCOVER-7843,7843.0,3.588492342321385,-30.438675066072538,16.59107697083422,9152.403957719314,573.9749682433085,-5388.556501908841,filament candidate,UNCOVER,16.59107697083422,,,,,,,,,,,,,,,,,,,,9152.403957719314,573.9749682433085,-5388.556501908841
UNCOVER-7859,7859.0,3.58231656115869,-30.43864001235194,12.17546550972515,8646.792277070737,541.3308513977272,-5090.831765241524,filament candidate,UNCOVER,12.17546550972515,,,,,,,,,,,,,,,,,,,,8646.792277070737,541.3308513977272,-5090.8317652415235
UNCOVER-7895,7895.0,3.582424857451705,-30.438924330279637,16.607556110807778,9153.963302427686,573.09957078638,-5389.492497216506,filament candidate,UNCOVER,16.607556110807778,,,,,,,,,,,,,,,,,,,,9153.963302427686,573.09957078638,-5389.492497216506
UNCOVER-7902,7902.0,3.586369488122583,-30.4385191443172,16.452879406491675,9139.591134380256,572.8314771577533,-5380.966817222813,filament candidate,UNCOVER,16.452879406491675,,,,,,,,,,,,,,,,,,,,9139.591134380255,572.8314771577533,-5380.966817222815
UNCOVER-8017,8017.0,3.584832275493884,-30.438166616632696,18.08571355691465,9282.398289325049,581.5320151319527,-5464.958868018564,filament candidate,UNCOVER,18.08571355691465,,,,,,,,,,,,,,,,,,,,9282.398289325047,581.5320151319528,-5464.958868018564
UNCOVER-8058,8058.0,3.580329469089186,-30.43810208559909,17.120292083411783,9200.374639667092,575.6674432669499,-5416.627294466058,filament candidate,UNCOVER,17.120292083411783,,,,,,,,,,,,,,,,,,,,9200.374639667092,575.6674432669499,-5416.627294466058
UNCOVER-8059,8059.0,3.579941524855512,-30.438097563670304,12.7663095044441,8728.40188309319,546.0767772609757,-5138.755013492281,filament candidate,UNCOVER,12.7663095044441,,,,,,,,,,,,,,,,,,,,8728.401883093191,546.0767772609759,-5138.755013492282
UNCOVER-8083,8083.0,3.5849115996106606,-30.43804089903024,18.62788353935004,9325.819487211194,584.2652672555391,-5490.495744468048,filament candidate,UNCOVER,18.62788353935004,,,,,,,,,,,,,,,,,,,,9325.819487211193,584.265267255539,-5490.4957444680485
UNCOVER-8093,8093.0,3.595434493387526,-30.437959096148816,11.502834636012505,8546.955344870192,537.0451111294,-5031.987738365942,filament candidate,UNCOVER,11.502834636012505,,,,,,,,,,,,,,,,,,,,8546.955344870192,537.0451111294,-5031.987738365942
UNCOVER-8105,8105.0,3.5802419285191625,-30.43795098731559,17.607256296835754,9242.588684663437,578.2945993026665,-5441.4470115045415,filament candidate,UNCOVER,17.607256296835754,,,,,,,,,,,,,,,,,,,,9242.588684663437,578.2945993026665,-5441.4470115045415
UNCOVER-8164,8164.0,3.581471856242308,-30.43784525221414,15.42299562137536,9038.89237152081,565.7444247121972,-5321.508272794632,filament candidate,UNCOVER,15.42299562137536,,,,,,,,,,,,,,,,,,,,9038.89237152081,565.7444247121971,-5321.508272794632
UNCOVER-8239,8239.0,3.5968368250755005,-30.4376555690447,17.631965925708432,9244.545771207317,581.10513151285,-5442.633832234739,filament candidate,UNCOVER,17.631965925708432,,,,,,,,,,,,,,,,,,,,9244.545771207315,581.10513151285,-5442.633832234739
UNCOVER-8281,8281.0,3.5736540680101703,-30.437530559694007,14.315236095278571,8919.39337308573,557.0432063117995,-5251.04425571925,filament candidate,UNCOVER,14.315236095278571,,,,,,,,,,,,,,,,,,,,8919.39337308573,557.0432063117995,-5251.04425571925
UNCOVER-8316,8316.0,3.5846542117292515,-30.437446276499568,15.026926451848665,8997.562549857277,563.6592978436413,-5297.109951528161,filament candidate,UNCOVER,15.026926451848665,,,,,,,,,,,,,,,,,,,,8997.562549857277,563.6592978436413,-5297.109951528161
UNCOVER-8399,8399.0,3.615004157218774,-30.437210914197053,13.314032861370816,8799.175256493256,555.9105995131631,-5180.437866400968,filament candidate,UNCOVER,13.314032861370816,,,,,,,,,,,,,,,,,,,,8799.175256493256,555.9105995131631,-5180.437866400968
UNCOVER-8406,8406.0,3.5899365877256995,-30.437216071170223,18.86940891041855,9344.610059901432,586.2652697992048,-5501.407457055962,filament candidate,UNCOVER,18.86940891041855,,,,,,,,,,,,,,,,,,,,9344.610059901433,586.2652697992048,-5501.4074570559615
UNCOVER-8429,8429.0,3.609198160470856,-30.437130908472263,18.728480980834306,9333.514721201738,588.7193047071439,-5494.972858579017,filament candidate,UNCOVER,18.728480980834306,,,,,,,,,,,,,,,,,,,,9333.514721201738,588.7193047071439,-5494.972858579017
UNCOVER-8486,8486.0,3.588975591406519,-30.43698091801416,18.219145402365932,9293.32310889258,582.8911258307578,-5471.156369628029,filament candidate,UNCOVER,18.219145402365932,,,,,,,,,,,,,,,,,,,,9293.323108892579,582.8911258307578,-5471.156369628029
UNCOVER-8528,8528.0,3.589147998984294,-30.436854046103427,17.913226235158103,9268.278307217732,581.3482771191034,-5456.385385081239,filament candidate,UNCOVER,17.913226235158103,,,,,,,,,,,,,,,,,,,,9268.278307217732,581.3482771191034,-5456.385385081239
UNCOVER-8553,8553.0,3.5861887708105438,-30.436747174114736,18.37535793772961,9305.937980189849,583.2279368272195,-5478.515106436836,filament candidate,UNCOVER,18.37535793772961,,,,,,,,,,,,,,,,,,,,9305.937980189849,583.2279368272197,-5478.515106436836
UNCOVER-8646,8646.0,3.5843877728354108,-30.43654073068871,10.168817168890929,8323.266832250774,521.3786615848529,-4899.954975043448,filament candidate,UNCOVER,10.168817168890929,,,,,,,,,,,,,,,,,,,,8323.266832250774,521.3786615848529,-4899.954975043448
UNCOVER-8685,8685.0,3.5939313220914064,-30.43652243471292,10.82113298197874,8437.406859871857,529.9394369218631,-4967.198129342996,filament candidate,UNCOVER,10.82113298197874,,,,,,,,,,,,,,,,,,,,8437.406859871857,529.9394369218631,-4967.198129342996
UNCOVER-8708,8708.0,3.589203260865125,-30.436355458548245,16.74110363179956,9166.39283000219,574.9664355921594,-5396.296569082386,filament candidate,UNCOVER,16.74110363179956,,,,,,,,,,,,,,,,,,,,9166.39283000219,574.9664355921593,-5396.296569082386
UNCOVER-8709,8709.0,3.574926202301687,-30.43635479713787,16.071689448622507,9103.66033055647,568.7541540732796,-5359.281924248227,filament candidate,UNCOVER,16.071689448622507,,,,,,,,,,,,,,,,,,,,9103.66033055647,568.7541540732796,-5359.281924248227
UNCOVER-8734,8734.0,3.5763121248992222,-30.43627928010739,17.10747634078316,9199.45340074066,574.9622510988592,-5415.666696304228,filament candidate,UNCOVER,17.10747634078316,,,,,,,,,,,,,,,,,,,,9199.45340074066,574.9622510988592,-5415.666696304228
UNCOVER-8753,8753.0,3.5760923708986594,-30.436203977863403,11.332522547257811,8520.73967401654,532.510099420733,-5016.095430230593,filament candidate,UNCOVER,11.332522547257811,,,,,,,,,,,,,,,,,,,,8520.73967401654,532.510099420733,-5016.095430230593
UNCOVER-8756,8756.0,3.5873362254273404,-30.436202342564144,16.617185840872445,9155.058103448191,573.9559602737744,-5389.579775108804,filament candidate,UNCOVER,16.617185840872445,,,,,,,,,,,,,,,,,,,,9155.058103448193,573.9559602737744,-5389.579775108804
UNCOVER-8763,8763.0,3.5761658340724627,-30.43617730093149,11.881572134216686,8604.435009536719,537.7517784756348,-5065.361251614455,filament candidate,UNCOVER,11.881572134216686,,,,,,,,,,,,,,,,,,,,8604.435009536719,537.7517784756348,-5065.361251614455
UNCOVER-8767,8767.0,3.5751436096669105,-30.436168021930072,13.47596879111396,8819.878827337863,551.0584093630902,-5192.183569720442,filament candidate,UNCOVER,13.47596879111396,,,,,,,,,,,,,,,,,,,,8819.878827337863,551.0584093630902,-5192.183569720442
UNCOVER-8768,8768.0,3.5750516962412773,-30.43617137829909,13.444101739110671,8815.926309035669,550.7972617910644,-5189.856933543691,filament candidate,UNCOVER,13.444101739110671,,,,,,,,,,,,,,,,,,,,8815.926309035669,550.7972617910644,-5189.856933543691
UNCOVER-8819,8819.0,3.62599512985322,-30.436001240222364,12.391391046901973,8677.034136252723,549.865186927266,-5108.343416916641,filament candidate,UNCOVER,12.391391046901973,,,,,,,,,,,,,,,,,,,,8677.034136252723,549.865186927266,-5108.343416916641
UNCOVER-8821,8821.0,3.586492861411695,-30.43600928575706,14.485739543452446,8938.649850018704,560.2566379450764,-5262.134854944326,filament candidate,UNCOVER,14.485739543452446,,,,,,,,,,,,,,,,,,,,8938.649850018704,560.2566379450764,-5262.134854944326
UNCOVER-8906,8906.0,3.5817345009770385,-30.435861671759525,18.759459733024173,9336.324775844814,584.4036894032697,-5496.182923294572,filament candidate,UNCOVER,18.759459733024173,,,,,,,,,,,,,,,,,,,,9336.324775844814,584.4036894032697,-5496.182923294572
UNCOVER-9010,9010.0,3.611092297327419,-30.435553205134017,11.795730148526976,8591.432025608508,542.196967567132,-5057.773993466014,filament candidate,UNCOVER,11.795730148526976,,,,,,,,,,,,,,,,,,,,8591.432025608508,542.196967567132,-5057.773993466014
UNCOVER-9032,9032.0,3.629159875259713,-30.435460137329656,10.926321140500566,8454.707572465093,536.2451879787351,-4977.365130303751,filament candidate,UNCOVER,10.926321140500566,,,,,,,,,,,,,,,,,,,,8454.707572465093,536.2451879787351,-4977.365130303751
UNCOVER-9163,9163.0,3.6006333439311478,-30.435229966327583,10.843500230838384,8441.205220811074,531.169295641157,-4969.214158336231,filament candidate,UNCOVER,10.843500230838384,,,,,,,,,,,,,,,,,,,,8441.205220811074,531.169295641157,-4969.214158336231
UNCOVER-9204,9204.0,3.58201908468512,-30.435359419961348,17.544363863455988,9237.459913499944,578.2613425743073,-5437.874909555701,filament candidate,UNCOVER,17.544363863455988,,,,,,,,,,,,,,,,,,,,9237.459913499943,578.2613425743073,-5437.874909555701
UNCOVER-9280,9280.0,3.587300253010638,-30.434922219482964,11.751256721081724,8585.06679641318,538.2162146375246,-5053.767347268892,filament candidate,UNCOVER,11.751256721081724,,,,,,,,,,,,,,,,,,,,8585.06679641318,538.2162146375246,-5053.767347268892
UNCOVER-9302,9302.0,3.607514693412071,-30.43492362467109,12.186917978702448,8648.515309617193,545.2572681234226,-5091.230766763154,filament candidate,UNCOVER,12.186917978702448,,,,,,,,,,,,,,,,,,,,8648.515309617193,545.2572681234226,-5091.230766763154
UNCOVER-9388,9388.0,3.5974117256574045,-30.434638797197607,18.142989277670207,9287.27928426,583.8848836892436,-5467.13710431523,filament candidate,UNCOVER,18.142989277670207,,,,,,,,,,,,,,,,,,,,9287.27928426,583.8848836892436,-5467.13710431523
UNCOVER-9469,9469.0,3.586992235346476,-30.43443118343861,10.49940805649742,8382.52816202801,525.4733931741195,-4934.440532467758,filament candidate,UNCOVER,10.49940805649742,,,,,,,,,,,,,,,,,,,,8382.52816202801,525.4733931741196,-4934.440532467758
UNCOVER-9480,9480.0,3.597284288871485,-30.434422593589595,18.261032769450797,9296.866362495584,584.4668569883914,-5472.732675214153,filament candidate,UNCOVER,18.261032769450797,,,,,,,,,,,,,,,,,,,,9296.866362495584,584.4668569883913,-5472.732675214153
UNCOVER-9585,9585.0,3.606120232491762,-30.434140019906003,16.435059113585964,9138.135577100924,575.90274873756,-5379.285013526344,filament candidate,UNCOVER,16.435059113585964,,,,,,,,,,,,,,,,,,,,9138.135577100924,575.90274873756,-5379.285013526344
UNCOVER-9697,9697.0,3.6049702434274327,-30.43522254341472,17.136654256136534,9201.843361961592,579.7323105659074,-5417.0149267019415,filament candidate,UNCOVER,17.136654256136534,,,,,,,,,,,,,,,,,,,,9201.843361961592,579.7323105659074,-5417.0149267019415
UNCOVER-9710,9710.0,3.641297594245876,-30.433714907581056,14.584524763323651,8949.323399699575,569.5200156137532,-5268.253556423466,filament candidate,UNCOVER,14.584524763323651,,,,,,,,,,,,,,,,,,,,8949.323399699575,569.5200156137532,-5268.253556423466
UNCOVER-9727,9727.0,3.5926480091846416,-30.43370752054953,12.730025630725113,8723.818232478186,547.7322900823274,-5135.226888017796,filament candidate,UNCOVER,12.730025630725113,,,,,,,,,,,,,,,,,,,,8723.818232478186,547.7322900823274,-5135.226888017796
UNCOVER-9731,9731.0,3.567426530500519,-30.434169258616624,10.03684601675669,8299.2901248351,517.4103044158255,-4885.2863852185765,filament candidate,UNCOVER,10.03684601675669,,,,,,,,,,,,,,,,,,,,8299.2901248351,517.4103044158255,-4885.2863852185765
UNCOVER-9768,9768.0,3.603262176693789,-30.43355592763222,17.26866930624668,9213.60939591755,580.1978311943355,-5423.570041632961,filament candidate,UNCOVER,17.26866930624668,,,,,,,,,,,,,,,,,,,,9213.60939591755,580.1978311943357,-5423.570041632961
UNCOVER-9832,9832.0,3.5975430432594813,-30.433414390244284,13.53966475487826,8827.774243625281,555.0164292656883,-5196.3870352647855,filament candidate,UNCOVER,13.53966475487826,,,,,,,,,,,,,,,,,,,,8827.774243625281,555.0164292656883,-5196.3870352647855
UNCOVER-9842,9842.0,3.5895548302871108,-30.433417958056733,16.51377810998422,9145.718386601777,573.7259604529736,-5383.495522175841,filament candidate,UNCOVER,16.51377810998422,,,,,,,,,,,,,,,,,,,,9145.718386601777,573.7259604529736,-5383.495522175841
UNCOVER-9846,9846.0,3.5921831283729397,-30.433407376999657,11.92999419397716,8611.65307033434,540.6197579348838,-5069.138108031363,filament candidate,UNCOVER,11.92999419397716,,,,,,,,,,,,,,,,,,,,8611.65307033434,540.6197579348838,-5069.138108031363
UNCOVER-9855,9855.0,3.627521140423069,-30.433392990256067,11.33069108315243,8520.21536246878,540.155391825374,-5015.506751130194,filament candidate,UNCOVER,11.33069108315243,,,,,,,,,,,,,,,,,,,,8520.21536246878,540.1553918253738,-5015.506751130194
UNCOVER-9909,9909.0,3.584052492365243,-30.434192215202184,11.689877870120732,8575.932900129983,537.1555630846135,-5048.2253001454965,filament candidate,UNCOVER,11.689877870120732,,,,,,,,,,,,,,,,,,,,8575.932900129983,537.1555630846135,-5048.2253001454965
