id_msa,ra,dec,z_spec,z_spec16,z_spec50,z_spec84,flag_zspec_qual,flag_successful_spectrum,flag_potential_local_background_issue,flag_emission_lines,flag_line_and_break,flag_break_strong_abs_features_only,flag_break_only,flag_stellar_bump_only,method_best_zfit,method_zuncert,texp_tot,masks,id_dr3,sep_dr3,z_num,name,id,z_spec_or_phot,x_mpc,y_mpc,z_mpc,note,survey,X,Y,Z_coord
20466.0,3.640408392504773,-30.38643760620369,8.503934,8.486867414819637,8.497154456265001,8.50744149771036,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.6259999999999994,2,32209.0,0.000993550709287,8.503934,,,,,,,,,7983.795979661718,507.95105471749065,-4690.99079383677
20972.0,3.63057855727696,-30.3855349837732,5.610808,5.607223714778157,5.614388229821154,5.621553249950985,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.6259999999999994,2,32729.0,0.0016557641435814,5.610808,,,,,,,,,7103.899055727398,450.7459066015385,-4173.798878881263
21527.0,3.567135387868977,-30.38440923903778,5.053919,5.04741013932159,5.055755075874879,5.06336476673753,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,33323.0,0.0055215918191273,5.053919,,,,,,,,,6866.381625846654,428.04214088711416,-4033.786165778249
22223.0,3.568114511635839,-30.38305164327892,9.569852,9.55089473347697,9.56233555562915,9.573776370256407,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,33989.0,0.0052768179609834,9.569852,,,,,,,,,8213.85194065243,512.1827643820553,-4825.126273839646
22977.0,3.575221624459382,-30.38173446275255,5.667906,5.659848022543355,5.6670695983946935,5.674291174246031,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,"1,3",34809.0,0.0026984418933711,5.667906,,,,,,,,,7127.331900326127,445.319282174006,-4186.675258898219
23604.0,3.605246620651772,-30.38058434235268,7.882703,7.875292254057935,7.884916136764945,7.894540019471954,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,6,35557.0,0.0027521088804586,7.882703,,,,,,,,,7832.434067317387,493.4950485232893,-4600.799834357586
23608.0,3.542812607523306,-30.3806461406399,5.794448,5.787860966091811,5.795221352195073,5.802581738298335,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,35563.0,0.004990258028791,5.794448,,,,,,,,,7177.008649538716,444.34777374073053,-4215.524095329843
23619.0,3.607271939131035,-30.38057787708868,6.716076,6.706497967652168,6.714854474130324,6.723210980080162,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",35556.0,0.008584828058364,6.716076,,,,,,,,,7498.651396992647,472.7306557347717,-4404.743371616228
23920.0,3.572830268654349,-30.38002597737182,5.990177,5.984508777206843,5.992082397467875,5.999656017728907,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,35885.0,0.0035156809772114,5.990177,,,,,,,,,7250.506239765154,452.71148168611234,-4258.727082686326
24012.0,3.59966530114382,-30.37987746788173,5.729534,5.723549838613958,5.730840489239234,5.738131139864509,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",36005.0,0.0044285635899253,5.729534,,,,,,,,,7151.480694481079,449.8910868507664,-4200.660834370384
24531.0,3.601342849372456,-30.37919855119247,7.89159,7.889384969543119,7.899024133621938,7.908663297700757,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,36502.0,0.0210141616628776,7.89159,,,,,,,,,7834.866915518741,493.1123989760666,-4601.954026233698
24714.0,3.628748130795594,-30.37890926708201,6.352246,6.348277006459394,6.3562450771419625,6.364213147824531,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.6259999999999994,2,36725.0,0.0005530071986162,6.352246,,,,,,,,,7378.6492611021085,467.94226892309405,-4334.066960465583
24817.0,3.620128013592639,-30.37873014144503,5.662414,4.012666015753771,4.012666015753771,4.012666015753771,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,manual/spl+lines,manual/spl+lines,11.671106666666663,"5,6,7",36828.0,0.0031321175423874,5.662414,,,,,,,,,7125.026670807351,450.78166806187136,-4185.0243895125495
25447.0,3.569435090915393,-30.37788728720045,6.247132,6.232609262718839,6.240451910939016,6.248294557832248,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,37450.0,0.0496532304808244,6.247132,,,,,,,,,7342.885741417999,458.04271640115735,-4312.60305378685
26185.0,3.567070796096838,-30.3778606473943,10.060783,10.047732562053309,10.059796990913435,10.07178023846888,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,"1,4",38201.0,0.0021024061390665,10.060783,,,,,,,,,8308.529546363156,517.9345402479536,-4879.724507211442
27335.0,3.625080666905728,-30.37526088785461,6.753977,6.743267390705045,6.751665055450042,6.760061435063911,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",39368.0,0.0054018129751098,6.753977,,,,,,,,,7510.922416988511,475.84812263613264,-4411.099714701822
27506.0,3.622081372730471,-30.37496034289143,6.132101,6.130065813253892,6.1377972676235935,6.145528721993295,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",39640.0,0.0022374493171766,6.132101,,,,,,,,,7302.023085497029,462.22970653922505,-4288.349165564438
28110.0,3.620651311659063,-30.37426584617231,5.62603,5.617715798439091,5.624891688405237,5.632067578371382,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,6,40308.0,0.0258948946887206,5.62603,,,,,,,,,7110.883042449955,449.9520435984587,-4175.973365169604
28308.0,3.605812329200131,-30.37391080590589,6.363283,6.359945036558458,6.367925759416289,6.375906482274119,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,40540.0,0.0025393413697479,6.363283,,,,,,,,,7382.982087786912,465.2497920896423,-4335.63514120242
28876.0,3.569597426299371,-30.37322304257577,7.042225,7.031051492107511,7.039759926191883,7.048468360276256,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,"1,4",41096.0,0.009975950255621,7.042225,,,,,,,,,7600.100627252103,474.1091704840171,-4462.837707602715
30249.0,3.596139281111247,-30.37137663068211,5.784264,5.777099884906119,5.784448602280041,5.791797319653963,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,16.720689999999998,"2,3,5,6,7",42419.0,0.0075708294316621,5.784264,,,,,,,,,7173.3518367732495,450.8237760808717,-4212.0585314884665
30390.0,3.604634245985477,-30.37115252344006,6.372124,6.359945036558463,6.367925759416298,6.375906482274128,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,42549.0,0.0038284100763569,6.372124,,,,,,,,,7386.212875517412,465.30091106800796,-4337.048138670548
30649.0,3.608732969001231,-30.37078147940514,5.199111,5.191101782842315,5.197815075853208,5.204528368855921,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,6,42803.0,0.0096474820344693,5.199111,,,,,,,,,6932.16404102956,437.1955803827939,-4070.396952243036
32065.0,3.59553069830252,-30.36879374961148,6.30023,6.2902137374290215,6.298118847470599,6.306023957512014,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,16.720689999999998,"2,3,5,6,7",44237.0,0.0926135419560916,6.30023,,,,,,,,,7361.805638424498,462.5890314185027,-4322.265498615235
32310.0,3.603195333128175,-30.36829953343136,5.080616,5.074343179946126,5.080929866289801,5.087516552633476,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.002664999999999,"2,6",44477.0,0.0075829954634254,5.080616,,,,,,,,,6879.393256425471,433.1999150599763,-4038.9855147520357
33586.0,3.587360090758888,-30.36649686265491,5.728861,5.723549838610309,5.730840489235591,5.738131139863362,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,45830.0,0.018161706354555,5.728861,,,,,,,,,7152.29346690376,448.4000865884064,-4198.833147755325
